enrollment_id,class,enrollment_count,department,section,offering_id
82-314_F20_4_W_QBS,,1,QBS,W,
82-314_F20_2_W_QIS,,2,QIS,W,
82-314_F20_3_W_QIS,,1,QIS,W,
82-314_F20_0_W_SPC,,1,SPC,W,
84-291_F20_1_W2_H00,,1,H00,W2,
84-291_F20_1_W2_QCS,,1,QCS,W2,
84-291_F20_2_W2_QCS,,1,QCS,W2,
84-291_F20_3_W2_QCS,,1,QCS,W2,
84-291_F20_3_W2_QIS,,2,QIS,W2,
84-291_F20_4_W2_QIS,,1,QIS,W2,
84-292_F20_1_W2_H00,,1,H00,W2,
84-292_F20_4_W2_QBA,,1,QBA,W2,
84-292_F20_3_W2_QCS,,1,QCS,W2,
84-292_F20_3_W2_QIS,,1,QIS,W2,
85-211_F20_1_W_QBA,,2,QBA,W,
85-211_F20_2_W_QBA,,9,QBA,W,
85-211_F20_3_W_QBA,,1,QBA,W,
85-211_F20_4_W_QBA,,1,QBA,W,
85-211_F20_5_W_QBA,,1,QBA,W,
85-211_F20_2_W_QBS,,1,QBS,W,
85-211_F20_3_W_QBS,,1,QBS,W,
85-211_F20_4_W_QBS,,1,QBS,W,
85-211_F20_5_W_QBS,,1,QBS,W,
85-211_F20_2_W_QCS,,1,QCS,W,
85-211_F20_3_W_QCS,,5,QCS,W,
85-211_F20_4_W_QCS,,1,QCS,W,
85-211_F20_1_W_QIS,,1,QIS,W,
85-211_F20_2_W_QIS,,5,QIS,W,
85-211_F20_3_W_QIS,,1,QIS,W,
85-211_F20_0_W_SPC,,3,SPC,W,
85-221_F20_4_W_QBA,,4,QBA,W,
85-221_F20_4_W_QBS,,5,QBS,W,
85-221_F20_1_W_QCS,,2,QCS,W,
85-221_F20_2_W_QCS,,10,QCS,W,
85-221_F20_3_W_QCS,,1,QCS,W,
85-221_F20_1_W_QIS,,1,QIS,W,
85-221_F20_2_W_QIS,,10,QIS,W,
85-221_F20_3_W_QIS,,2,QIS,W,
85-221_F20_4_W_QIS,,5,QIS,W,
85-221_F20_5_W_QIS,,1,QIS,W,
85-221_F20_0_W_SPC,,1,SPC,W,
85-370_F20_3_W_QBA,,1,QBA,W,
85-370_F20_4_W_QBA,,3,QBA,W,
85-370_F20_1_W_QBS,,1,QBS,W,
85-370_F20_2_W_QBS,,4,QBS,W,
85-370_F20_3_W_QBS,,1,QBS,W,
85-370_F20_4_W_QBS,,1,QBS,W,
85-370_F20_5_W_QBS,,1,QBS,W,
85-370_F20_2_W_QCS,,2,QCS,W,
85-370_F20_3_W_QCS,,1,QCS,W,
85-370_F20_4_W_QCS,,1,QCS,W,
85-370_F20_4_W_QIS,,6,QIS,W,
85-414_F20_4_W_QBS,,2,QBS,W,
85-414_F20_5_W_QCS,,1,QCS,W,
98-000_F20_2_W_QBA,,2,QBA,W,
98-000_F20_3_W_QCS,,1,QCS,W,
98-000_F20_4_W_QCS,,1,QCS,W,
98-000_F20_4_W_QIS,,1,QIS,W,
98-079_F20_4_W1_QBA,,5,QBA,W1,
98-079_F20_4_W1_QBS,,1,QBS,W1,
98-079_F20_4_W1_QIS,,13,QIS,W1,
98-079_F20_5_W1_QIS,,1,QIS,W1,
98-172_F20_4_W2_QBA,,1,QBA,W2,
98-172_F20_2_W2_QBS,,1,QBS,W2,
98-172_F20_1_W2_QCS,,4,QCS,W2,
98-172_F20_2_W2_QCS,,10,QCS,W2,
98-172_F20_3_W2_QCS,,4,QCS,W2,
98-172_F20_1_W2_QIS,,1,QIS,W2,
98-172_F20_4_W2_QIS,,2,QIS,W2,
98-367_F20_10_W2_ECE,,1,ECE,W2,
98-367_F20_2_W2_QBA,,1,QBA,W2,
98-367_F20_5_W2_QBA,,1,QBA,W2,
98-367_F20_3_W2_QIS,,2,QIS,W2,
99-101_F20_1_W1_QBA,,43,QBA,W1,
99-101_F20_1_W1_QCS,,4,QCS,W1,
99-101_F20_1_W1_QIS,,12,QIS,W1,
99-101_F20_3_W1_QIS,,2,QIS,W1,
99-101_F20_1_Z1_QBA,,7,QBA,Z1,
99-101_F20_1_Z1_QBS,,17,QBS,Z1,
99-101_F20_1_Z1_QCS,,23,QCS,Z1,
99-101_F20_1_Z1_QIS,,18,QIS,Z1,
03-125_F21_1_W_QBS,,1,QBS,W,
03-125_F21_3_W_QBS,,9,QBS,W,
03-125_F21_4_W_QBS,,2,QBS,W,
03-125_F21_5_W_QBS,,1,QBS,W,
03-125_F21_3_W_QCS,,6,QCS,W,
03-125_F21_4_W_QCS,,4,QCS,W,
03-125_F21_4_W_QIS,,1,QIS,W,
03-125_F21_5_W_QIS,,1,QIS,W,
03-125_F21_0_W_SPC,,1,SPC,W,
03-129_F21_3_W_QBA,,2,QBA,W,
03-129_F21_4_W_QBS,,1,QBS,W,
03-129_F21_3_W_QCS,,1,QCS,W,
03-129_F21_2_W_QIS,,4,QIS,W,
03-151_F21_1_2_QBS,,15,QBS,2,
03-151_F21_0_2_SPC,,1,SPC,2,
03-151_F21_1_W_QBS,,15,QBS,W,
03-151_F21_0_W_SPC,,1,SPC,W,
03-201_F21_2_W_QBS,,16,QBS,W,
03-201_F21_3_W_QBS,,1,QBS,W,
03-201_F21_4_W_QBS,,1,QBS,W,
03-231_F21_2_1_QBS,,16,QBS,1,
03-231_F21_2_W_QBS,,16,QBS,W,
03-343_F21_3_2_QBS,,15,QBS,2,
03-343_F21_4_2_QBS,,5,QBS,2,
03-343_F21_5_2_QBS,,1,QBS,2,
03-343_F21_3_W_QBS,,11,QBS,W,
03-343_F21_4_W_QBS,,1,QBS,W,
03-343_F21_3_X_QBS,,4,QBS,X,
03-343_F21_4_X_QBS,,4,QBS,X,
03-343_F21_5_X_QBS,,1,QBS,X,
03-380_F21_3_W_QBS,,6,QBS,W,
03-380_F21_4_W_QBS,,6,QBS,W,
03-410_F21_3_W_QBS,,10,QBS,W,
03-410_F21_4_W_QBS,,1,QBS,W,
03-410_F21_5_W_QBS,,1,QBS,W,
03-411_F21_3_W_QBS,,16,QBS,W,
03-411_F21_4_W_QBS,,3,QBS,W,
03-411_F21_5_W_QBS,,1,QBS,W,
03-428_F21_4_W1_QBS,,1,QBS,W1,
03-442_F21_3_W_QBS,,9,QBS,W,
03-442_F21_4_W_QBS,,3,QBS,W,
03-445_F21_3_W_QBS,,1,QBS,W,
03-445_F21_4_X_QBS,,3,QBS,X,
03-445_F21_4_Y_QBS,,2,QBS,Y,
03-445_F21_2_YY_QBS,,1,QBS,YY,
03-445_F21_4_YY_QBS,,2,QBS,YY,
03-445_F21_2_Z_QBS,,1,QBS,Z,
03-445_F21_4_Z_QBS,,2,QBS,Z,
03-490_F21_3_W2_QBS,,1,QBS,W2,
05-310_F21_4_W1_QIS,,1,QIS,W1,
05-496_F21_2_W1_QBA,,1,QBA,W1,
05-496_F21_2_W1_QCS,,1,QCS,W1,
05-496_F21_3_W1_QIS,,1,QIS,W1,
05-496_F21_4_W1_QIS,,1,QIS,W1,
07-129_F21_1_W1_QCS,,23,QCS,W1,
07-599_F21_4_W_QCS,,3,QCS,W,
09-105_F21_1_3_QBS,,14,QBS,3,
09-105_F21_4_3_QCS,,1,QCS,3,
09-105_F21_1_W_QBS,,14,QBS,W,
09-105_F21_4_W_QCS,,1,QCS,W,
09-207_F21_2_2_QBS,,14,QBS,2,
09-207_F21_3_2_QBS,,7,QBS,2,
09-207_F21_4_2_QBS,,1,QBS,2,
09-207_F21_2_W_QBS,,3,QBS,W,
09-207_F21_3_W_QBS,,6,QBS,W,
09-207_F21_4_W_QBS,,1,QBS,W,
09-207_F21_2_X_QBS,,11,QBS,X,
09-207_F21_3_X_QBS,,1,QBS,X,
09-217_F21_2_W_QBS,,9,QBS,W,
09-217_F21_3_W_QBS,,2,QBS,W,
09-217_F21_4_W_QBS,,1,QBS,W,
10-315_F21_2_W_QCS,,1,QCS,W,
10-315_F21_3_W_QCS,,10,QCS,W,
10-315_F21_4_W_QCS,,2,QCS,W,
15-110_F21_2_W_QBS,,1,QBS,W,
15-110_F21_1_W_QIS,,28,QIS,W,
15-110_F21_0_W_SPC,,1,SPC,W,
15-112_F21_2_W_QBA,,1,QBA,W,
15-112_F21_1_W_QCS,,23,QCS,W,
15-112_F21_2_W_QCS,,1,QCS,W,
15-112_F21_3_W_QCS,,1,QCS,W,
15-112_F21_2_W_QIS,,2,QIS,W,
15-112_F21_0_W_SPC,,2,SPC,W,
15-121_F21_3_2_QBA,,1,QBA,2,
15-121_F21_4_2_QBA,,1,QBA,2,
15-121_F21_5_2_QBA,,1,QBA,2,
15-121_F21_2_2_QIS,,25,QIS,2,
15-121_F21_3_2_QIS,,12,QIS,2,
15-121_F21_4_2_QIS,,3,QIS,2,
15-121_F21_5_2_QIS,,1,QIS,2,
15-121_F21_3_W_QBA,,1,QBA,W,
15-121_F21_4_W_QBA,,1,QBA,W,
15-121_F21_5_W_QBA,,1,QBA,W,
15-121_F21_2_W_QIS,,25,QIS,W,
15-121_F21_3_W_QIS,,12,QIS,W,
15-121_F21_4_W_QIS,,3,QIS,W,
15-121_F21_5_W_QIS,,1,QIS,W,
15-150_F21_3_3_QBS,,1,QBS,3,
15-150_F21_2_3_QCS,,18,QCS,3,
15-150_F21_3_3_QCS,,3,QCS,3,
15-150_F21_4_3_QCS,,1,QCS,3,
15-150_F21_3_W_QBS,,1,QBS,W,
15-150_F21_2_W_QCS,,18,QCS,W,
15-150_F21_3_W_QCS,,3,QCS,W,
15-150_F21_4_W_QCS,,1,QCS,W,
15-213_F21_2_3_QCS,,14,QCS,3,
15-213_F21_3_3_QCS,,5,QCS,3,
15-213_F21_4_3_QCS,,2,QCS,3,
15-213_F21_0_3_SPC,,1,SPC,3,
15-213_F21_2_W_QCS,,14,QCS,W,
15-213_F21_3_W_QCS,,5,QCS,W,
15-213_F21_4_W_QCS,,2,QCS,W,
15-213_F21_0_W_SPC,,1,SPC,W,
15-312_F21_5_3_QBS,,1,QBS,3,
15-312_F21_3_3_QCS,,1,QCS,3,
15-312_F21_4_3_QCS,,6,QCS,3,
15-312_F21_5_W_QBS,,1,QBS,W,
15-312_F21_3_W_QCS,,1,QCS,W,
15-312_F21_4_W_QCS,,6,QCS,W,
15-348_F21_2_2_QCS,,2,QCS,2,
15-348_F21_3_2_QCS,,6,QCS,2,
15-348_F21_4_2_QCS,,3,QCS,2,
15-348_F21_2_W_QCS,,2,QCS,W,
15-348_F21_3_W_QCS,,6,QCS,W,
15-348_F21_4_W_QCS,,3,QCS,W,
15-441_F21_3_3_QCS,,1,QCS,3,
15-441_F21_4_3_QCS,,3,QCS,3,
15-441_F21_3_W_QCS,,1,QCS,W,
15-441_F21_4_W_QCS,,3,QCS,W,
15-451_F21_5_2_QBS,,1,QBS,2,
15-451_F21_3_2_QCS,,8,QCS,2,
15-451_F21_4_2_QCS,,4,QCS,2,
15-451_F21_5_W_QBS,,1,QBS,W,
15-451_F21_3_W_QCS,,8,QCS,W,
15-451_F21_4_W_QCS,,4,QCS,W,
17-313_F21_3_W_QCS,,5,QCS,W,
17-313_F21_4_W_QCS,,3,QCS,W,
17-313_F21_3_W_QIS,,3,QIS,W,
17-313_F21_0_W_SPC,,2,SPC,W,
17-405_F21_2_W2_QBA,,1,QBA,W2,
17-405_F21_3_W2_QBS,,1,QBS,W2,
17-405_F21_2_W2_QCS,,2,QCS,W2,
17-405_F21_4_W2_QIS,,1,QIS,W2,
19-477_F21_3_W2_QCS,,1,QCS,W2,
19-477_F21_1_W2_QIS,,1,QIS,W2,
19-477_F21_3_W2_QIS,,1,QIS,W2,
19-477_F21_5_W2_QIS,,1,QIS,W2,
19-477_F21_0_W2_SPC,,1,SPC,W2,
21-111_F21_1_W_QBA,,25,QBA,W,
21-111_F21_1_W_QIS,,14,QIS,W,
21-111_F21_5_W_QIS,,1,QIS,W,
21-111_F21_1_X_QBA,,14,QBA,X,
21-111_F21_1_X_QIS,,14,QIS,X,
21-111_F21_5_X_QIS,,1,QIS,X,
21-111_F21_0_X_SPC,,1,SPC,X,
21-112_F21_2_W_QBA,,2,QBA,W,
21-112_F21_3_W_QCS,,1,QCS,W,
21-120_F21_1_W_QBA,,1,QBA,W,
21-120_F21_1_W_QBS,,8,QBS,W,
21-120_F21_1_W_QCS,,8,QCS,W,
21-120_F21_1_X_QBS,,3,QBS,X,
21-120_F21_1_X_QCS,,6,QCS,X,
21-124_F21_2_W_QBS,,7,QBS,W,
21-124_F21_3_W_QBS,,2,QBS,W,
21-124_F21_4_W_QBS,,2,QBS,W,
21-127_F21_2_W_QBA,,1,QBA,W,
21-127_F21_1_W_QCS,,16,QCS,W,
21-127_F21_2_W_QCS,,1,QCS,W,
21-127_F21_1_W_QIS,,1,QIS,W,
21-127_F21_2_W_QIS,,1,QIS,W,
21-241_F21_1_W_QCS,,7,QCS,W,
21-241_F21_2_W_QCS,,18,QCS,W,
21-241_F21_3_W_QCS,,1,QCS,W,
21-241_F21_0_W_SPC,,1,SPC,W,
21-256_F21_1_W_QBA,,4,QBA,W,
21-256_F21_2_W_QBA,,35,QBA,W,
21-256_F21_3_W_QBA,,2,QBA,W,
21-295_F21_2_W_QCS,,1,QCS,W,
21-300_F21_2_W_QCS,,1,QCS,W,
21-300_F21_4_W_QCS,,4,QCS,W,
21-484_F21_2_W_QCS,,1,QCS,W,
21-484_F21_3_W_QCS,,2,QCS,W,
21-484_F21_4_W_QCS,,2,QCS,W,
33-100_F21_2_W_QBS,,1,QBS,W,
33-100_F21_3_W_QBS,,2,QBS,W,
33-100_F21_4_W_QBS,,6,QBS,W,
33-100_F21_3_W_QIS,,1,QIS,W,
33-104_F21_3_W_QCS,,1,QCS,W,
33-104_F21_4_W_QCS,,4,QCS,W,
33-121_F21_4_W_QBA,,1,QBA,W,
33-121_F21_2_W_QBS,,15,QBS,W,
33-121_F21_2_W_QCS,,3,QCS,W,
33-121_F21_3_W_QCS,,2,QCS,W,
33-121_F21_4_W_QCS,,6,QCS,W,
36-202_F21_3_W_BUS,,1,BUS,W,
36-202_F21_4_W_BUS,,1,BUS,W,
36-202_F21_4_W_QBS,,1,QBS,W,
36-202_F21_2_W_QIS,,2,QIS,W,
36-202_F21_3_W_QIS,,5,QIS,W,
36-202_F21_4_W_QIS,,2,QIS,W,
36-202_F21_0_W_SPC,,1,SPC,W,
38-101_F21_1_W_QBS,,16,QBS,W,
38-110_F21_3_W_QBS,,4,QBS,W,
38-110_F21_4_W_QBS,,6,QBS,W,
38-110_F21_5_W_QBS,,1,QBS,W,
38-220_F21_3_W_QBS,,1,QBS,W,
38-220_F21_4_W_QBS,,10,QBS,W,
38-220_F21_5_W_QBS,,1,QBS,W,
38-330_F21_3_W1_QBS,,17,QBS,W1,
38-330_F21_4_W1_QBS,,1,QBS,W1,
38-430_F21_3_W2_QBS,,1,QBS,W2,
38-430_F21_4_W2_QBS,,16,QBS,W2,
38-430_F21_5_W2_QBS,,1,QBS,W2,
51-219_F21_4_W1_QBA,,1,QBA,W1,
51-219_F21_4_W1_QBS,,6,QBS,W1,
51-219_F21_3_W1_QIS,,1,QIS,W1,
51-219_F21_4_W1_QIS,,9,QIS,W1,
51-219_F21_5_W1_QIS,,1,QIS,W1,
66-501_F21_4_W_QIS,,1,QIS,W,
67-100_F21_1_W1_QIS,,30,QIS,W1,
67-203_F21_2_W2_QBS,,2,QBS,W2,
67-203_F21_4_W2_QBS,,1,QBS,W2,
67-203_F21_3_W2_QIS,,7,QIS,W2,
67-203_F21_4_W2_QIS,,7,QIS,W2,
67-203_F21_5_W2_QIS,,1,QIS,W2,
67-212_F21_3_W_QCS,,1,QCS,W,
67-212_F21_2_W_QIS,,4,QIS,W,
67-212_F21_3_W_QIS,,3,QIS,W,
67-212_F21_4_W_QIS,,3,QIS,W,
67-262_F21_5_4_QBA,,1,QBA,4,
67-262_F21_2_4_QCS,,1,QCS,4,
67-262_F21_3_4_QCS,,1,QCS,4,
67-262_F21_4_4_QCS,,2,QCS,4,
67-262_F21_2_4_QIS,,27,QIS,4,
67-262_F21_3_4_QIS,,10,QIS,4,
67-262_F21_4_4_QIS,,2,QIS,4,
67-262_F21_2_W_QIS,,10,QIS,W,
67-262_F21_3_W_QIS,,1,QIS,W,
67-262_F21_2_X_QCS,,1,QCS,X,
67-262_F21_3_X_QCS,,1,QCS,X,
67-262_F21_4_X_QCS,,1,QCS,X,
67-262_F21_2_X_QIS,,7,QIS,X,
67-262_F21_3_X_QIS,,7,QIS,X,
67-262_F21_4_X_QIS,,2,QIS,X,
67-262_F21_5_Y_QBA,,1,QBA,Y,
67-262_F21_4_Y_QCS,,1,QCS,Y,
67-262_F21_2_Y_QIS,,10,QIS,Y,
67-262_F21_3_Y_QIS,,2,QIS,Y,
67-323_F21_3_W_QIS,,4,QIS,W,
67-323_F21_4_W_QIS,,2,QIS,W,
67-323_F21_5_W_QIS,,1,QIS,W,
67-329_F21_2_W_QBA,,2,QBA,W,
67-329_F21_3_W_QBA,,2,QBA,W,
67-329_F21_2_W_QIS,,1,QIS,W,
67-329_F21_3_W_QIS,,11,QIS,W,
67-329_F21_4_W_QIS,,2,QIS,W,
67-343_F21_2_W1_QCS,,1,QCS,W1,
67-343_F21_4_W1_QCS,,1,QCS,W1,
67-343_F21_3_W1_QIS,,4,QIS,W1,
67-343_F21_4_W1_QIS,,5,QIS,W1,
67-352_F21_3_W_QBA,,1,QBA,W,
67-352_F21_4_W_QCS,,1,QCS,W,
67-352_F21_2_W_QIS,,1,QIS,W,
67-352_F21_3_W_QIS,,9,QIS,W,
67-352_F21_4_W_QIS,,7,QIS,W,
67-352_F21_5_W_QIS,,1,QIS,W,
67-354_F21_2_W_QCS,,1,QCS,W,
67-354_F21_4_W_QCS,,1,QCS,W,
67-354_F21_2_W_QIS,,3,QIS,W,
67-354_F21_3_W_QIS,,4,QIS,W,
67-354_F21_4_W_QIS,,6,QIS,W,
67-364_F21_2_W_QCS,,1,QCS,W,
67-364_F21_3_W_QIS,,2,QIS,W,
67-364_F21_4_W_QIS,,1,QIS,W,
67-364_F21_0_W_SPC,,1,SPC,W,
67-373_F21_3_W_QIS,,6,QIS,W,
67-373_F21_4_W_QIS,,6,QIS,W,
67-379_F21_3_W_QIS,,4,QIS,W,
67-379_F21_4_W_QIS,,3,QIS,W,
67-474_F21_3_W_QIS,,1,QIS,W,
67-474_F21_4_W_QIS,,21,QIS,W,
67-474_F21_5_W_QIS,,2,QIS,W,
70-106_F21_1_W_QBA,,22,QBA,W,
70-106_F21_2_W_QBA,,3,QBA,W,
70-106_F21_2_W_QIS,,1,QIS,W,
70-106_F21_1_X_QBA,,23,QBA,X,
70-106_F21_2_X_QBA,,3,QBA,X,
70-106_F21_2_X_QIS,,1,QIS,X,
70-106_F21_0_X_SPC,,1,SPC,X,
70-110_F21_1_W_QBA,,44,QBA,W,
70-110_F21_2_W_QBA,,2,QBA,W,
70-122_F21_1_W_QBA,,20,QBA,W,
70-122_F21_2_W_QBA,,1,QBA,W,
70-122_F21_3_W_QBA,,1,QBA,W,
70-122_F21_4_W_QCS,,1,QCS,W,
70-122_F21_3_W_QIS,,1,QIS,W,
70-122_F21_4_W_QIS,,1,QIS,W,
70-122_F21_1_X_QBA,,15,QBA,X,
70-122_F21_2_X_QBA,,1,QBA,X,
70-122_F21_2_X_QCS,,1,QCS,X,
70-122_F21_2_X_QIS,,1,QIS,X,
70-122_F21_3_X_QIS,,3,QIS,X,
70-207_F21_2_W_QBA,,47,QBA,W,
70-207_F21_2_W_QIS,,1,QIS,W,
70-207_F21_3_W_QIS,,2,QIS,W,
70-306_F21_2_W2_QBS,,1,QBS,W2,
70-306_F21_3_W2_QBS,,1,QBS,W2,
70-306_F21_2_W2_QCS,,1,QCS,W2,
70-306_F21_1_W2_QIS,,1,QIS,W2,
70-306_F21_2_W2_QIS,,2,QIS,W2,
70-306_F21_5_W2_QIS,,1,QIS,W2,
70-311_F21_2_W_QBA,,1,QBA,W,
70-311_F21_3_W_QBA,,15,QBA,W,
70-311_F21_4_W_QBA,,5,QBA,W,
70-311_F21_5_W_QBA,,1,QBA,W,
70-311_F21_3_W_QCS,,4,QCS,W,
70-311_F21_4_W_QCS,,1,QCS,W,
70-311_F21_3_W_QIS,,1,QIS,W,
70-311_F21_4_W_QIS,,2,QIS,W,
70-311_F21_0_W_SPC,,1,SPC,W,
70-318_F21_3_W_QBA,,3,QBA,W,
70-318_F21_4_W_QBA,,6,QBA,W,
70-318_F21_5_W_QBA,,2,QBA,W,
70-318_F21_3_W_QIS,,3,QIS,W,
70-318_F21_4_W_QIS,,1,QIS,W,
70-332_F21_3_W_BUS,,1,BUS,W,
70-332_F21_3_W_QBA,,12,QBA,W,
70-332_F21_4_W_QBA,,6,QBA,W,
70-332_F21_4_W_QBS,,2,QBS,W,
70-332_F21_5_W_QBS,,1,QBS,W,
70-332_F21_3_W_QCS,,3,QCS,W,
70-332_F21_4_W_QCS,,2,QCS,W,
70-332_F21_3_W_QIS,,3,QIS,W,
70-332_F21_4_W_QIS,,2,QIS,W,
70-340_F21_3_W_BUS,,1,BUS,W,
70-340_F21_2_W_QBA,,22,QBA,W,
70-340_F21_3_W_QBA,,2,QBA,W,
70-340_F21_2_X_QBA,,25,QBA,X,
70-371_F21_3_W_QBA,,18,QBA,W,
70-371_F21_4_W_QCS,,1,QCS,W,
70-371_F21_4_W_QIS,,1,QIS,W,
70-371_F21_0_W_SPC,,1,SPC,W,
70-381_F21_3_W_QBA,,10,QBA,W,
70-381_F21_4_W_QBA,,1,QBA,W,
70-381_F21_3_W_QCS,,3,QCS,W,
70-381_F21_3_W_QIS,,1,QIS,W,
70-381_F21_0_W_SPC,,1,SPC,W,
70-385_F21_3_W_BUS,,1,BUS,W,
70-385_F21_4_W_QBA,,8,QBA,W,
70-385_F21_5_W_QBA,,1,QBA,W,
70-391_F21_3_W_QBA,,7,QBA,W,
70-391_F21_4_W_QBA,,2,QBA,W,
70-391_F21_3_W_QIS,,1,QIS,W,
70-391_F21_0_W_SPC,,1,SPC,W,
70-395_F21_3_W_QBA,,1,QBA,W,
70-395_F21_4_W_QBA,,5,QBA,W,
70-395_F21_5_W_QBA,,2,QBA,W,
70-395_F21_3_W_QIS,,1,QIS,W,
70-395_F21_4_W_QIS,,1,QIS,W,
70-395_F21_5_W_QIS,,1,QIS,W,
70-395_F21_0_W_SPC,,1,SPC,W,
70-415_F21_3_W_QBA,,5,QBA,W,
70-415_F21_4_W_QBA,,6,QBA,W,
70-415_F21_3_W_QCS,,1,QCS,W,
70-415_F21_3_W_QIS,,1,QIS,W,
70-415_F21_4_W_QIS,,2,QIS,W,
70-415_F21_0_W_SPC,,1,SPC,W,
70-428_F21_2_W_QBA,,6,QBA,W,
70-428_F21_3_W_QBA,,4,QBA,W,
70-428_F21_4_W_QBA,,1,QBA,W,
70-428_F21_4_W_QIS,,1,QIS,W,
70-430_F21_4_W_BUS,,1,BUS,W,
70-430_F21_3_W_QBA,,1,QBA,W,
70-430_F21_4_W_QBA,,4,QBA,W,
70-430_F21_3_W_QIS,,3,QIS,W,
70-430_F21_4_W_QIS,,1,QIS,W,
70-440_F21_4_W_BUS,,1,BUS,W,
70-440_F21_3_W_QBA,,1,QBA,W,
70-440_F21_4_W_QBA,,4,QBA,W,
70-440_F21_5_W_QBA,,1,QBA,W,
70-455_F21_2_W_QBA,,1,QBA,W,
70-455_F21_3_W_QBA,,10,QBA,W,
70-455_F21_4_W_QBA,,3,QBA,W,
70-455_F21_5_W_QBA,,1,QBA,W,
70-460_F21_3_W_QBA,,6,QBA,W,
70-460_F21_4_W_QBA,,3,QBA,W,
70-460_F21_5_W_QBA,,1,QBA,W,
70-469_F21_4_W_QBA,,3,QBA,W,
70-469_F21_5_W_QBA,,2,QBA,W,
70-471_F21_3_W_QBA,,1,QBA,W,
70-471_F21_4_W_QBA,,2,QBA,W,
70-495_F21_3_W_QBA,,3,QBA,W,
70-500_F21_4_W_QBA,,1,QBA,W,
70-501_F21_5_W_QBA,,1,QBA,W,
73-103_F21_2_W_QBA,,43,QBA,W,
73-103_F21_3_W_QBA,,2,QBA,W,
73-103_F21_3_W_QIS,,1,QIS,W,
73-265_F21_3_W_QBA,,9,QBA,W,
73-265_F21_4_W_QBA,,1,QBA,W,
73-265_F21_3_W_QCS,,1,QCS,W,
73-265_F21_3_W_QIS,,1,QIS,W,
73-265_F21_4_W_QIS,,1,QIS,W,
73-348_F21_3_W_QBA,,2,QBA,W,
73-348_F21_4_W_QBA,,4,QBA,W,
73-348_F21_5_W_QBA,,2,QBA,W,
76-100_F21_1_WW_QBA,,2,QBA,WW,
76-100_F21_1_WW_QBS,,3,QBS,WW,
76-100_F21_1_WW_QCS,,4,QCS,WW,
76-100_F21_1_WW_QIS,,5,QIS,WW,
76-100_F21_1_WX_QBA,,9,QBA,WX,
76-100_F21_1_WX_QIS,,5,QIS,WX,
76-100_F21_1_X_QBA,,3,QBA,X,
76-100_F21_1_X_QBS,,4,QBS,X,
76-100_F21_1_X_QCS,,4,QCS,X,
76-100_F21_1_X_QIS,,4,QIS,X,
76-100_F21_1_XX_QBA,,8,QBA,XX,
76-100_F21_1_XX_QBS,,2,QBS,XX,
76-100_F21_1_XX_QCS,,1,QCS,XX,
76-100_F21_1_XX_QIS,,3,QIS,XX,
76-100_F21_1_Y_QBA,,7,QBA,Y,
76-100_F21_1_Y_QBS,,6,QBS,Y,
76-100_F21_1_Y_QCS,,4,QCS,Y,
76-100_F21_1_Y_QIS,,3,QIS,Y,
76-100_F21_1_YY_QBA,,6,QBA,YY,
76-100_F21_1_YY_QCS,,2,QCS,YY,
76-100_F21_1_YY_QIS,,2,QIS,YY,
76-101_F21_1_W_QBA,,3,QBA,W,
76-101_F21_2_W_QBA,,1,QBA,W,
76-101_F21_2_W_QBS,,1,QBS,W,
76-101_F21_1_W_QCS,,4,QCS,W,
76-101_F21_2_W_QCS,,1,QCS,W,
76-101_F21_3_W_QCS,,2,QCS,W,
76-101_F21_1_W_QIS,,4,QIS,W,
76-101_F21_2_W_QIS,,1,QIS,W,
76-101_F21_1_X_QBA,,6,QBA,X,
76-101_F21_1_X_QBS,,1,QBS,X,
76-101_F21_1_X_QCS,,4,QCS,X,
76-101_F21_3_X_QCS,,1,QCS,X,
76-101_F21_1_X_QIS,,4,QIS,X,
76-270_F21_2_W_QBA,,1,QBA,W,
76-270_F21_4_W_QBA,,1,QBA,W,
76-270_F21_2_W_QCS,,3,QCS,W,
76-270_F21_3_W_QCS,,1,QCS,W,
76-270_F21_4_W_QCS,,1,QCS,W,
76-270_F21_2_W_QIS,,8,QIS,W,
76-270_F21_3_W_QIS,,2,QIS,W,
76-270_F21_4_W_QIS,,1,QIS,W,
76-270_F21_2_X_QBA,,2,QBA,X,
76-270_F21_2_X_QCS,,3,QCS,X,
76-270_F21_2_X_QIS,,11,QIS,X,
76-270_F21_3_X_QIS,,1,QIS,X,
76-298_F21_2_W2_QBS,,1,QBS,W2,
76-298_F21_3_W2_QBS,,1,QBS,W2,
76-298_F21_3_W2_QIS,,1,QIS,W2,
76-298_F21_4_W2_QIS,,1,QIS,W2,
76-298_F21_5_W2_QIS,,1,QIS,W2,
76-357_F21_4_W_BUS,,1,BUS,W,
76-357_F21_2_W_QBA,,1,QBA,W,
76-357_F21_3_W_QBA,,8,QBA,W,
76-357_F21_3_W_QBS,,2,QBS,W,
76-357_F21_2_W_QIS,,3,QIS,W,
76-357_F21_3_W_QIS,,1,QIS,W,
76-357_F21_4_W_QIS,,1,QIS,W,
76-380_F21_2_W_QBA,,2,QBA,W,
76-380_F21_4_W_QBA,,1,QBA,W,
76-380_F21_4_W_QBS,,1,QBS,W,
76-380_F21_3_W_QCS,,1,QCS,W,
76-380_F21_4_W_QCS,,2,QCS,W,
76-380_F21_4_W_QIS,,1,QIS,W,
